File_Name,Sweep,Segment_Type,Burst_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell89basal.abf,22,Non-burst,Non-burst,1.4161000000000001,-52.22022,3.5630434,-60.418,42.124,13.312254,295.8376,-73.9525,-8.790263,9290.097,-172619.98,463770.0,21.532188,1261.2288
cell89basal.abf,22,Non-burst,Non-burst,5.782300000000001,-53.822834,2.9210873,-61.106,43.156,11.712852,324.27997,-311.22437,-16.706152,6658.0693,-176680.02,518490.0,31.159029,2890.2988
cell89basal.abf,23,Non-burst,Non-burst,0.2452,-55.80436,3.776848,-59.105,43.969,10.272086,222.42642,-13.688181,409.9062,11112.838,-6879.9976,419050.03,32.63368,1139.905
cell89basal.abf,23,Burst,Parabolic,0.053399999999999975,-45.99972,11.807592,-60.668,43.969,4.962448,30.431984,-2.460146,-238.7993,37543.055,-177630.02,461890.0,5.176318,78.394875
cell89basal.abf,23,Burst,Parabolic,0.08539999999999992,-46.71131,9.617231,-60.449,44.626,6.254536,49.166862,-3.9980173,-61.522396,29666.62,-183880.02,453764.0,5.8027534,106.00525
cell89basal.abf,23,Burst,Parabolic,1.6021,-49.311348,7.216122,-60.168,44.344,7.392305,76.29005,-79.01085,-2.8300161,20108.074,-175440.02,453758.03,7.856001,201.38733
cell89basal.abf,23,Burst,Parabolic,0.15660000000000096,-49.86558,5.9590716,-59.23,42.311,10.266816,138.02829,-7.8181286,-4.9872284,15239.372,-161365.02,417490.03,11.555687,404.93018
cell89basal.abf,23,Burst,Parabolic,1.2768999999999995,-51.51854,5.274168,-60.356,41.436,9.187292,136.55247,-65.7933,-0.22007401,13382.759,-170120.02,458450.03,14.571803,588.4243
cell89basal.abf,23,Burst,Parabolic,0.1889000000000003,-51.5259,5.7784367,-59.855,41.467,9.041297,124.30754,-9.742529,1.3234515,13991.621,-162609.98,423740.03,12.863728,497.45154
cell89basal.abf,23,Burst,Parabolic,0.4854000000000003,-48.833996,7.59655,-59.793,43.281,7.6768045,74.69036,-23.71309,-5.8631926,21966.33,-164800.98,420920.03,7.169641,166.7559
cell89basal.abf,23,Burst,Parabolic,0.8756000000000004,-51.90066,5.0358977,-60.512,42.124,10.457972,163.2968,-45.453564,-0.6783991,13167.772,-158860.0,460329.97,14.465927,588.15674
cell89basal.abf,23,Burst,Parabolic,0.0890999999999984,-46.902893,9.248756,-60.324,42.655,6.4098196,51.63664,-4.1824207,-200.62921,28296.719,-174500.02,443132.0,6.5409875,129.62709
cell89basal.abf,23,Burst,Parabolic,0.16769999999999996,-50.290516,6.2760444,-59.918,42.687,8.825118,113.72716,-8.442911,-12.498509,15112.929,-170434.0,437186.03,12.693674,469.24927
cell89basal.abf,23,Burst,Parabolic,0.44099999999999895,-49.487793,5.4307456,-60.012,42.343,9.99618,141.0106,-21.827995,-16.244003,15887.779,-182319.98,433118.0,11.2368,388.25134
cell89basal.abf,23,Non-burst,Non-burst,3.0819,-54.15106,3.3547487,-60.574,44.626,8.365632,195.10846,-166.89778,1.522113,6699.0547,-173870.0,485350.0,27.65082,2233.536
cell89basal.abf,23,Non-burst,Non-burst,2.6963000000000004,-54.714794,2.930866,-60.074,44.344,10.101212,284.7919,-147.53714,1.8440062,5991.515,-166677.0,440310.0,28.854395,2492.4158
cell89basal.abf,23,Non-burst,Non-burst,0.37769999999999904,-52.658764,3.8587608,-59.261,39.81,13.484508,274.31195,-19.891838,-71.888245,8862.133,-161990.02,374330.0,13.585951,952.4462
cell89basal.abf,23,Non-burst,Non-burst,0.6332000000000004,-52.410046,3.0531821,-59.824,41.53,18.312675,491.54446,-33.195427,-0.24795681,8153.082,-154483.0,405911.9,22.857954,1364.28
cell89basal.abf,23,Non-burst,Non-burst,0.38129999999999953,-52.55328,4.141588,-59.511,41.217,13.7309,270.93454,-20.047935,0.32782584,10287.738,-153864.0,462829.97,21.313776,1156.3458
cell89basal.abf,23,Non-burst,Non-burst,2.9596999999999998,-55.80081,3.4781141,-60.825,43.281,8.341029,195.64442,-165.16347,0.6129042,6813.895,-165427.0,444381.0,27.062225,2020.5194
cell89basal.abf,23,Non-burst,Non-burst,0.3506999999999998,-51.923817,4.1259923,-59.574,41.842,13.735531,267.31418,-18.218987,4.0119762,10385.635,-153860.02,412480.03,16.9047,834.5455
cell89basal.abf,23,Non-burst,Non-burst,2.4961,-54.213074,3.4463437,-59.887,43.156,9.360929,219.57494,-135.33087,0.56368184,7292.397,-158241.0,470650.0,27.653948,2045.8977
cell89basal.abf,23,Non-burst,Non-burst,0.36570000000000036,-53.204372,4.479881,-59.699,42.687,10.560394,189.96533,-19.466297,7.098749,10306.406,-152612.0,401540.0,17.115953,815.3972
cell89basal.abf,23,Non-burst,Non-burst,2.3366000000000007,-54.888966,3.3442197,-60.512,42.999,11.667426,282.89313,-128.2632,0.7498074,7708.7544,-175120.0,502550.0,30.032843,2255.7512
cell89basal.abf,23,Non-burst,Non-burst,0.1534000000000013,-53.98628,4.176141,-60.043,40.591,17.597929,343.2518,-8.286308,-605.4628,9440.308,-173250.02,8440.018,-13.907997,214.00726
cell89basal.abf,24,Non-burst,Non-burst,1.0084,-52.49332,4.2158427,-60.012,43.187,9.462101,176.89305,-52.93905,94.86514,10179.008,-155732.0,467829.97,22.535084,1068.8969
cell89basal.abf,24,Burst,Parabolic,2.0411,-50.92134,6.2790523,-59.98,43.187,7.2301264,88.29242,-103.94478,-1.7617981,15528.338,-169494.0,440630.0,10.532027,346.034
cell89basal.abf,24,Burst,Parabolic,1.6338,-50.35776,7.332171,-59.887,41.342,6.899453,69.80741,-82.277664,-11.102409,19027.133,-165120.02,448760.0,8.258765,216.0388
cell89basal.abf,24,Burst,Parabolic,3.0336,-50.11125,6.52957,-59.73,41.092,7.564356,86.82576,-152.02652,-0.45359886,16521.305,-159800.0,427489.03,9.78722,292.42093
cell89basal.abf,24,Burst,Parabolic,1.560599999999999,-49.681602,7.105329,-60.199,44.938,7.721151,81.452675,-77.54232,-3.145565,19040.5,-172630.02,425925.0,8.557028,223.08855
cell89basal.abf,24,Burst,Parabolic,0.45730000000000004,-52.067265,5.442841,-59.668,40.873,9.63514,140.86115,-23.81949,-3.2145474,12656.976,-155110.02,444380.0,14.93423,598.5971
cell89basal.abf,24,Burst,Parabolic,0.367799999999999,-48.843613,7.4740806,-59.761,43.781,7.563768,74.93784,-17.968323,-39.972805,21271.803,-163860.02,430930.03,7.593494,178.54109
cell89basal.abf,24,Burst,Parabolic,0.3934999999999995,-51.84473,6.64727,-59.668,40.498,7.5463786,87.51024,-20.410112,-1.1918997,16394.113,-159490.0,419359.03,10.285385,309.72162
cell89basal.abf,24,Burst,Parabolic,0.1623999999999981,-51.93885,5.5758076,-59.887,41.029,9.24837,125.39769,-8.438082,-109.636475,14210.202,-148860.0,419980.03,12.906817,506.83832
cell89basal.abf,24,Burst,Parabolic,0.40549999999999997,-48.832966,8.181624,-59.636,43.125,6.723829,58.712296,-19.804617,-72.20273,23104.264,-169500.02,443130.0,6.4977274,144.21954
cell89basal.abf,24,Non-burst,Non-burst,1.1742999999999997,-55.923706,4.101194,-60.23,41.842,9.764125,193.22522,-65.6808,0.8251724,8496.535,-162620.02,466895.03,23.390991,1390.1572
cell89basal.abf,24,Non-burst,Non-burst,0.3855000000000004,-56.09683,4.837673,-60.199,40.81,10.647789,184.5147,-21.63501,0.40466926,10332.558,-147913.0,464702.0,22.57821,1166.6604
cell89basal.abf,24,Non-burst,Non-burst,1.5774000000000008,-56.7174,3.4352214,-62.044,44.938,6.556941,145.54744,-89.47591,3.489294,5586.5737,-150100.0,382770.0,33.079876,2731.2808
cell89basal.abf,24,Non-burst,Non-burst,0.3214000000000006,-52.868973,4.7455707,-58.698,40.029,10.247665,171.43022,-17.001373,-0.19601743,10603.355,-149789.98,338054.03,15.190318,646.5283
cell89basal.abf,24,Non-burst,Non-burst,2.2560000000000002,-54.72357,3.6624076,-60.043,43.781,9.105752,197.16379,-123.465965,2.3426418,7512.518,-156361.02,483780.0,27.537745,1995.8058
cell89basal.abf,24,Non-burst,Non-burst,0.42989999999999995,-54.971962,4.139369,-59.167,40.498,14.051367,285.94415,-23.641977,0.65598106,9823.519,-147606.0,451887.0,22.813267,1196.2759
cell89basal.abf,24,Non-burst,Non-burst,0.31200000000000117,-52.507275,4.535856,-58.855,41.029,11.976242,212.70201,-16.391573,3.2051682,11171.911,-157620.02,454700.03,19.552723,948.45526
cell89basal.abf,24,Non-burst,Non-burst,3.4434000000000005,-56.12063,3.00949,-60.918,42.405,7.461173,196.05513,-193.24924,-3.5419474,5402.959,-164800.0,509120.03,41.63985,4475.5093
cell89basal.abf,24,Non-burst,Non-burst,0.5360000000000014,-53.74593,4.428918,-59.543,42.249,11.706438,213.87062,-28.812532,-175.84889,9851.617,-157925.02,415300.0,10.261709,748.6115
cell89basal.abf,25,Non-burst,Non-burst,12.6837,-57.475117,2.9435108,-62.201,43.343,5.535267,133.83275,-729.0024,7.6308208,4503.3594,-162930.0,532876.0,41.703342,4829.471
cell89basal.abf,25,Burst,Other,5.2217,-48.860016,8.370676,-60.481,43.343,6.397842,55.16098,-255.1414,-0.6227869,22517.174,-182322.02,445950.03,6.5754175,139.88908
cell89basal.abf,25,Non-burst,Non-burst,3.5945,-57.866184,1.6619903,-61.606,40.091,18.45749,962.6152,-208.00494,-26.996243,2981.6555,-156680.02,20019.99,-16.761314,780.52075
cell89basal.abf,26,Non-burst,Non-burst,0.3044,-57.835777,3.475231,-60.418,42.374,11.176112,262.2599,-17.610168,332.55255,9841.443,-6880.0356,384962.0,35.175865,1323.5459
cell89basal.abf,26,Burst,Parabolic,3.0079000000000002,-49.85681,6.924379,-59.668,42.374,7.715023,81.25071,-149.97337,-0.9252219,18538.139,-165432.02,408110.03,8.080304,208.92734
cell89basal.abf,26,Burst,Parabolic,2.2473,-49.770252,7.181926,-59.949,41.561,7.533163,75.80985,-111.85766,-1.3496001,19139.049,-163240.98,429050.0,7.5759735,188.24055
cell89basal.abf,26,Burst,Parabolic,0.060100000000000264,-46.47805,11.406305,-59.511,40.935,5.239331,32.36894,-2.8018875,-61.39767,33157.637,-155429.98,403420.03,4.834408,71.30779
cell89basal.abf,26,Burst,Parabolic,0.1598999999999986,-46.14897,10.311568,-59.167,40.904,5.406239,35.792446,-7.3830357,-34.443054,31140.139,-162300.0,432810.0,4.868136,75.31137
cell89basal.abf,26,Burst,Parabolic,0.08900000000000041,-49.0187,6.9461217,-59.292,40.435,8.671477,94.36128,-4.3714485,-36.19094,19245.197,-155110.02,330856.03,7.2001433,174.88031
cell89basal.abf,26,Burst,Parabolic,1.611600000000001,-50.98733,5.577612,-59.887,38.997,8.940066,119.29551,-82.180084,-0.9313764,14264.601,-153231.0,430300.0,11.275526,385.98132
cell89basal.abf,26,Burst,Parabolic,0.37930000000000064,-52.28489,5.345851,-59.73,38.653,9.48199,133.85442,-19.840641,-5.85554,13294.299,-148230.0,385586.0,11.766025,417.092
cell89basal.abf,26,Burst,Parabolic,0.06270000000000309,-44.940456,12.45745,-59.449,38.59,4.3725753,22.880754,-2.825976,-45.885265,38312.523,-155740.02,352434.0,3.5267289,40.832615
cell89basal.abf,26,Burst,Parabolic,1.0457999999999998,-50.6638,5.482453,-59.324,39.653,9.487468,127.59648,-52.98669,-28.140959,14549.675,-150730.02,411230.03,11.002889,380.22556
cell89basal.abf,26,Non-burst,Non-burst,2.9983,-56.912857,3.7471278,-62.294,41.561,7.171448,148.87193,-170.65157,0.6570348,6528.4326,-155110.0,448450.03,26.791899,2007.199
cell89basal.abf,26,Non-burst,Non-burst,1.8293,-54.99086,3.200667,-59.73,40.935,11.958068,300.32062,-100.604256,1.3158004,6813.52,-150103.02,480650.03,29.884365,2305.4236
cell89basal.abf,26,Non-burst,Non-burst,1.8924000000000003,-56.474453,2.5929356,-60.481,40.904,12.127098,387.1359,-106.881805,1.9335302,5172.7573,-150420.02,487220.0,42.39458,4463.1016
cell89basal.abf,26,Non-burst,Non-burst,0.4775000000000009,-53.207737,3.490143,-58.229,40.435,15.583309,352.45337,-25.415834,9.300497,8948.941,-146050.0,447820.0,23.979403,1405.9277
cell89basal.abf,26,Non-burst,Non-burst,0.36239999999999917,-51.56088,3.7544563,-59.355,37.214,13.57607,273.89764,-18.688313,-59.12502,9134.781,-153550.0,389660.0,16.342693,1001.1833
cell89basal.abf,26,Non-burst,Non-burst,0.40949999999999953,-51.76676,4.075777,-58.698,38.653,13.473104,263.55795,-21.207462,3.2087913,9478.454,-150419.98,423420.0,20.302101,1092.8384
cell89basal.abf,26,Non-burst,Non-burst,1.2830999999999975,-57.0803,2.5818448,-59.949,38.058,18.277729,567.221,-73.243454,1.2673422,5845.178,-144790.0,411852.0,31.14964,2507.2715
cell89basal.abf,26,Non-burst,Non-burst,0.5255999999999972,-55.26735,3.7756724,-58.698,35.713,10.66319,210.7572,-29.05144,-24.75547,8149.6436,-145099.0,439380.0,25.848564,1698.1614
cell89basal.abf,26,Non-burst,Non-burst,2.753800000000002,-55.436325,3.9940221,-60.731,39.778,6.9028125,129.4788,-152.66502,-34.57913,6873.413,-146670.0,430940.0,21.412271,1754.046
cell89basal.abf,27,Non-burst,Non-burst,0.1206,-49.961758,4.894479,-53.851,39.591,10.100958,165.33818,-6.029709,768.5821,13477.706,-10010.033,395590.03,24.664072,668.829
cell89basal.abf,27,Burst,Parabolic,0.2667,-52.044582,4.4884124,-59.073,39.591,12.816197,224.82405,-13.884163,-6.567892,11454.322,-138845.02,354946.0,14.542168,562.2097
cell89basal.abf,27,Burst,Parabolic,0.2015,-52.08527,5.441153,-59.98,39.778,10.107854,145.58891,-10.504339,2.7940447,13382.783,-144480.0,430930.03,14.882822,578.31
cell89basal.abf,27,Burst,Parabolic,4.3931000000000004,-51.816605,5.5009766,-60.199,42.593,9.253549,129.4921,-227.64479,-0.8185507,13445.487,-154490.0,433120.0,13.510543,487.53265
cell89basal.abf,27,Burst,Parabolic,0.40419999999999945,-51.347435,6.2911572,-60.199,40.498,8.337869,100.64506,-20.757595,-53.786175,15511.949,-147909.98,414360.03,11.195162,367.65222
cell89basal.abf,27,Burst,Parabolic,4.0853,-50.980343,5.855166,-60.168,41.248,8.8091755,115.00211,-208.27914,-0.32923377,14254.381,-147600.0,419050.0,11.710767,389.23416
cell89basal.abf,27,Burst,Parabolic,0.16110000000000113,-52.48083,6.2992096,-59.949,42.218,9.968365,129.43259,-8.464048,-10.291744,15320.853,-147606.0,434373.03,13.460808,453.93054
cell89basal.abf,27,Burst,Parabolic,0.5235999999999983,-51.804905,5.7247624,-59.855,41.029,9.308348,126.97937,-27.134302,-1.1344538,14229.879,-152930.0,431870.0,12.122622,410.32535
cell89basal.abf,27,Burst,Parabolic,0.2693999999999974,-51.17173,4.7102838,-60.012,40.06,11.56901,195.78847,-13.789554,-8.592648,11551.135,-149480.0,380274.47,15.025543,604.8205
cell89basal.abf,27,Burst,Parabolic,1.057699999999997,-51.9227,5.1245947,-60.074,42.061,10.147247,153.37161,-54.921547,-24.600977,12818.82,-153550.0,440940.0,14.570333,577.4687
cell89basal.abf,27,Burst,Parabolic,0.15749999999999886,-51.441353,5.7665467,-59.699,40.717,9.829286,132.69615,-8.105496,-74.70775,14869.586,-148540.0,437500.0,14.34778,511.46106
cell89basal.abf,27,Burst,Parabolic,1.0355999999999987,-51.604614,5.261685,-60.074,40.654,9.942863,147.63722,-53.450947,0.24141198,12960.378,-148860.0,405920.0,12.406922,443.67307
cell89basal.abf,27,Non-burst,Non-burst,0.681,-53.069386,4.47797,-59.543,40.685,11.449266,204.3414,-36.149483,-0.09251101,10354.969,-143860.02,405910.03,17.02605,758.7653
cell89basal.abf,27,Non-burst,Non-burst,0.5245,-53.62775,3.5085344,-59.543,42.593,16.482489,382.68082,-28.137238,5.3670163,8641.1,-143219.98,396850.0,21.654879,1148.8058
cell89basal.abf,27,Non-burst,Non-burst,0.3006000000000002,-50.465893,4.3962774,-59.605,40.498,13.982578,255.32294,-15.179068,4.9933257,10999.807,-135090.0,432810.0,19.377155,875.0902
cell89basal.abf,27,Non-burst,Non-burst,0.31650000000000045,-51.958817,4.4554424,-59.417,41.248,15.056585,279.4471,-16.454206,5.0394945,10892.412,-144790.02,400291.0,17.696117,756.16876
cell89basal.abf,27,Non-burst,Non-burst,1.8922999999999988,-53.440304,3.3531473,-59.636,41.467,13.256375,314.82733,-101.12869,-4.0159636,8029.541,-152918.02,487530.0,27.181742,1762.564
cell89basal.abf,27,Non-burst,Non-burst,2.714600000000001,-53.040897,3.66182,-60.199,41.749,12.178962,267.94995,-143.99419,0.17277408,8645.235,-149800.02,478780.0,23.66094,1409.307
cell89basal.abf,27,Non-burst,Non-burst,0.302500000000002,-52.472412,4.6921687,-59.605,40.435,10.773654,181.90953,-15.882175,-1.2396488,10803.927,-138849.98,386210.03,15.560595,673.24805
cell89basal.abf,27,Non-burst,Non-burst,0.8572000000000024,-54.243736,4.0856442,-59.98,42.061,11.883765,234.0257,-46.50728,1.8607093,9569.31,-155110.0,425620.0,19.85456,1010.4174
cell89basal.abf,27,Non-burst,Non-burst,0.3775000000000013,-51.77448,3.922185,-59.261,40.717,15.673534,321.3877,-19.55405,3.3986754,9855.487,-150420.0,396530.0,17.328146,842.4941
cell89basal.abf,27,Non-burst,Non-burst,0.33140000000000214,-51.236538,4.1240897,-60.23,40.591,13.876659,269.16098,-16.988964,-0.56427276,10451.825,-148226.02,353370.0,15.169053,658.3952
cell89basal.abf,27,Non-burst,Non-burst,0.525500000000001,-52.652756,4.5876207,-60.606,42.687,11.268039,199.63963,-27.673756,-174.95909,9951.0205,-145730.02,440935.03,13.002326,864.8806
cell89basal.abf,28,Non-burst,Non-burst,0.4285,-53.102394,4.7719455,-59.793,43.906,9.165979,154.95177,-22.753727,210.74698,12539.567,-148550.0,451889.0,22.522337,837.2179
cell89basal.abf,28,Burst,Parabolic,0.34809999999999997,-51.518143,5.5915046,-60.793,42.937,9.561785,133.8679,-17.937347,-22.376472,14519.164,-155729.98,421236.0,12.793057,447.96085
cell89basal.abf,28,Burst,Parabolic,3.8323,-51.214108,5.8455806,-60.449,43.187,8.695564,114.63265,-196.27708,-0.8731163,14378.229,-152920.0,430930.0,12.021726,406.82172
cell89basal.abf,28,Burst,Parabolic,4.306799999999999,-50.703854,6.4191003,-60.387,42.593,8.118115,95.66279,-218.37521,-1.9098063,15815.198,-151980.0,436560.0,10.445975,313.56863
cell89basal.abf,28,Burst,Parabolic,0.7675000000000001,-51.001587,6.561442,-59.636,41.342,8.06612,93.429375,-39.152794,-4.1967263,16081.389,-149479.98,424370.0,10.78258,319.08557
cell89basal.abf,28,Burst,Parabolic,1.8333999999999993,-51.31136,6.1198983,-59.511,40.529,8.245039,102.172806,-94.08342,0.17073129,14572.899,-145416.02,410300.0,11.1911125,350.6556
cell89basal.abf,28,Burst,Parabolic,0.9199999999999999,-51.634396,5.6609917,-59.449,40.935,9.052316,123.35949,-47.50742,-6.8670645,13619.557,-147610.0,422810.0,13.278622,470.78693
cell89basal.abf,28,Burst,Parabolic,0.16999999999999993,-51.939213,6.2779465,-59.511,40.873,9.454867,121.625755,-8.838935,-1.4705882,14415.648,-142600.0,415610.03,12.850137,450.31345
cell89basal.abf,28,Burst,Parabolic,5.053599999999999,-51.074516,6.058327,-60.105,41.749,8.223151,103.43469,-258.11932,-0.36528787,14446.688,-149170.0,420300.0,11.485094,371.109
cell89basal.abf,28,Non-burst,Non-burst,0.5142,-54.488865,3.585364,-59.324,41.874,12.453483,271.36703,-28.02113,-47.873943,8063.187,-147290.03,414980.03,21.214926,1466.8707
cell89basal.abf,28,Non-burst,Non-burst,0.5269000000000004,-53.472153,3.6153548,-59.636,42.593,14.410712,322.5184,-28.183947,5.2230144,8655.721,-141043.02,444070.0,23.969786,1424.6548
cell89basal.abf,28,Non-burst,Non-burst,0.799100000000001,-53.08417,4.072106,-59.23,41.342,12.98078,255.1,-42.4289,2.426464,9744.1875,-141980.0,451260.0,21.878815,1141.5027
cell89basal.abf,28,Non-burst,Non-burst,0.31020000000000003,-50.108402,4.291162,-59.073,40.216,14.03842,260.50195,-15.552553,6.753667,10618.351,-137595.02,386834.0,16.94523,727.5679
cell89basal.abf,28,Non-burst,Non-burst,0.3285999999999998,-52.289524,4.1527276,-59.042,40.529,12.3505335,230.44774,-17.185135,-76.44448,9466.814,-138530.02,389650.0,16.738398,943.358
cell89basal.abf,28,Non-burst,Non-burst,0.6636000000000006,-53.212193,4.319975,-59.386,40.873,12.323334,225.48445,-35.32099,0.8951646,10432.388,-142289.98,360260.03,16.213839,681.0945
cell89basal.abf,28,Non-burst,Non-burst,0.6329000000000011,-52.301502,3.2776928,-59.73,41.749,16.88049,421.64813,-33.110973,1.779112,7912.4673,-141040.0,429680.03,24.829695,1543.9735
cell89basal.abf,28,Non-burst,Non-burst,0.06419999999999959,-53.88184,7.1713405,-58.823,39.903,10.634222,119.32794,-3.463922,-1454.9844,13184.005,-143540.0,7820.015,-8.789688,81.18054
cell89basal.abf,29,Non-burst,Non-burst,0.1934,-51.279804,3.2733107,-54.351,31.804,10.0993595,223.43692,-9.916447,439.3999,11449.554,-7189.9795,454700.03,34.57551,1315.6288
cell89basal.abf,29,Burst,Parabolic,1.8851999999999998,-52.05851,5.0258613,-60.23,41.592,10.057061,155.81157,-98.14373,-11.828023,12191.066,-146980.0,440000.0,15.185773,613.61615
cell89basal.abf,29,Burst,Parabolic,0.23530000000000006,-53.699554,5.2992253,-59.824,42.218,11.26379,173.49295,-12.645023,-6.2472906,12437.889,-146670.0,386530.0,13.856542,521.1235
cell89basal.abf,29,Burst,Parabolic,0.6523999999999996,-52.2972,5.1856313,-59.793,41.842,9.613051,143.49529,-34.1219,-28.669325,12748.482,-145729.02,434060.0,15.510548,636.98016
cell89basal.abf,29,Burst,Parabolic,0.04269999999999996,-46.370342,14.037716,-59.949,44.375,4.450702,22.273262,-1.9888487,-112.03762,41000.145,-155110.0,451260.0,4.944189,61.611122
cell89basal.abf,29,Burst,Parabolic,1.4656000000000011,-51.567173,6.110724,-60.23,41.811,8.729622,110.07032,-75.5861,-1.21588,15351.822,-154177.0,444380.0,11.67458,377.4019
cell89basal.abf,29,Burst,Parabolic,1.9900000000000002,-51.485703,5.654993,-60.137,41.061,8.914353,120.851036,-102.46573,-0.36129397,13702.818,-147920.02,428430.03,12.201882,420.71326
cell89basal.abf,29,Burst,Parabolic,0.2552000000000003,-52.28201,5.2445984,-60.418,41.905,11.176087,176.0072,-13.351736,4.043887,12246.899,-147300.0,437810.0,17.098547,717.25714
cell89basal.abf,29,Burst,Parabolic,0.07719999999999949,-49.023148,7.323171,-60.543,42.53,8.721105,92.65186,-3.788643,-51.102463,21894.723,-159800.0,396845.03,8.271065,183.73027
cell89basal.abf,29,Burst,Parabolic,1.0876999999999981,-51.23814,5.508012,-59.949,41.061,9.300123,129.96497,-55.735634,-3.277848,13860.505,-150734.02,433750.0,12.469949,437.97162
cell89basal.abf,29,Burst,Parabolic,0.13219999999999743,-50.460407,5.6426764,-60.418,41.905,9.502611,127.00229,-6.673759,-196.25284,14985.676,-149799.98,387150.0,9.691788,371.77432
cell89basal.abf,29,Burst,Parabolic,0.20840000000000103,-49.871254,4.760418,-59.636,43.281,13.560025,229.0181,-10.402372,-10.652591,13382.055,-156670.02,360570.0,11.818413,419.47772
cell89basal.abf,29,Non-burst,Non-burst,0.5739000000000001,-54.18296,3.432861,-59.574,41.217,14.565719,339.66333,-31.09885,-30.357267,8092.399,-151670.0,453130.0,26.465294,1808.9751
cell89basal.abf,29,Non-burst,Non-burst,0.34840000000000027,-53.93113,4.9940825,-59.605,41.436,10.403754,173.33784,-18.799107,1.9747776,10647.199,-145730.0,445634.0,20.494564,989.1662
cell89basal.abf,29,Non-burst,Non-burst,2.4703000000000004,-55.295338,3.495016,-60.731,44.375,10.912282,254.41403,-136.6059,1.1516794,7132.2495,-150420.02,438119.97,25.018671,1665.6366
cell89basal.abf,29,Non-burst,Non-burst,0.43429999999999946,-50.05513,3.1044796,-59.23,39.591,19.22934,476.16202,-21.742245,-30.251036,9135.941,-147921.02,446560.0,23.75032,1395.7334
cell89basal.abf,29,Non-burst,Non-burst,0.39279999999999937,-52.497948,4.3844943,-60.199,40.685,12.520287,234.4773,-20.63048,1.670077,9652.813,-144163.0,336806.0,16.653698,770.21924
cell89basal.abf,29,Non-burst,Non-burst,0.3194999999999997,-53.172817,4.692845,-60.199,40.873,10.574603,180.5329,-16.998074,2.8388107,10789.371,-143860.0,423120.0,17.783106,829.1208
cell89basal.abf,29,Non-burst,Non-burst,3.4802,-53.905247,3.2857177,-59.98,43.281,13.97399,346.4114,-187.61063,0.17958738,7808.1743,-152297.0,490970.0,27.366589,1854.2346
cell89basal.abf,29,Non-burst,Non-burst,0.3053000000000008,-52.14481,4.2928214,-59.324,40.904,12.900897,239.4248,-15.929088,1.8441082,11015.61,-152290.0,395280.0,15.63855,686.09705
cell89basal.abf,29,Non-burst,Non-burst,2.710600000000003,-53.93749,3.5456166,-60.481,42.28,13.864348,316.12592,-146.21243,0.84225124,8696.62,-156050.0,477218.03,23.471052,1381.7866
cell89basal.abf,29,Non-burst,Non-burst,1.9815000000000005,-53.723015,3.2179844,-59.949,43.281,11.462259,295.49515,-106.46177,0.85238457,6765.456,-161050.0,507860.03,33.44715,2759.8433
cell89basal.abf,29,Non-burst,Non-burst,0.2577999999999996,-54.73734,3.7977562,-60.168,41.061,19.777176,442.74496,-14.11616,-365.00775,7266.412,-153860.02,15009.995,-16.285645,303.86853
cell91basal.abf,0,Non-burst,Non-burst,0.0964,-64.30399,6.119341,-70.613,38.309,6.93874,95.32502,-6.2037196,1129.8962,15492.695,-7500.0,380588.2,20.22699,447.03336
cell91basal.abf,0,Burst,Other,0.046200000000000005,-48.49728,14.009297,-58.448,38.309,4.05154,17.715734,-2.2488341,-182.09984,40479.8,-243613.02,322729.0,2.104674,29.158958
cell91basal.abf,0,Non-burst,Non-burst,21.3573,-77.22247,2.4121325,-82.121,29.896,3.538798,64.74529,-1649.2688,-4.940324,2245.0178,-116340.0,11569.978,-1.9466896,92.87278
cell91basal.abf,1,Non-burst,Non-burst,0.7974,-75.01536,4.6985145,-80.339,35.213,3.6860921,47.03346,-59.82258,142.67494,6283.4106,-10630.036,487850.0,61.24607,4608.5215
cell91basal.abf,1,Burst,Square Wave,1.94,-50.266685,9.648413,-61.419,35.213,4.9693255,31.811314,-97.52562,-3.0309181,19777.217,-251113.02,369637.0,5.2922,89.55779
cell91basal.abf,1,Burst,Parabolic,1.4652999999999996,-55.45257,8.535393,-67.798,38.027,4.579826,37.265965,-81.25792,-7.299345,17323.076,-241739.02,372458.0,6.126012,162.96753
cell91basal.abf,1,Burst,Square Wave,0.46110000000000007,-52.983257,8.119212,-59.949,39.153,6.255599,52.741642,-24.439468,-14.03817,18761.072,-242042.81,349620.0,5.1294556,128.5717
cell91basal.abf,1,Burst,Square Wave,0.41159999999999997,-54.40149,9.673848,-63.921,36.682,4.778676,33.597637,-22.400528,-11.243896,21709.125,-235800.0,400290.0,4.864274,117.4623
cell91basal.abf,1,Burst,Square Wave,0.6715999999999998,-52.32146,7.9614067,-59.073,40.717,6.328913,53.893154,-35.1425,-19.839176,18404.762,-247369.02,363379.97,5.324313,129.97926
cell91basal.abf,1,Non-burst,Non-burst,0.887,-66.327866,5.6508822,-75.054,38.027,3.3578126,45.49629,-58.842815,9.801571,6110.6016,-151363.0,384030.0,27.904106,1980.2296
